time_s,segment,body,x_m,y_m,z_m
4.860000,0,RR_2,-0.33219698,-0.23321664,0.09859455
4.880000,0,RR_2,-0.33338088,-0.23271960,0.09877346
4.900000,0,RR_2,-0.33506483,-0.23076610,0.09983219
4.920000,0,RR_2,-0.33718148,-0.22866513,0.10100308
4.940000,0,RR_2,-0.33856034,-0.22670840,0.10220537
4.960000,0,RR_2,-0.33997348,-0.22516283,0.10316672
4.980000,0,RR_2,-0.34179232,-0.22348814,0.10422969
5.000000,0,RR_2,-0.34335354,-0.22334613,0.10422285
5.020000,0,RR_2,-0.34500465,-0.22308715,0.10430121
5.040000,0,RR_2,-0.34715915,-0.22149912,0.10535713
5.060000,0,RR_2,-0.34890386,-0.22127846,0.10542460
5.080000,0,RR_2,-0.35078338,-0.22087172,0.10563577
5.100000,0,RR_2,-0.35308293,-0.21927279,0.10678339
5.120000,0,RR_2,-0.35480091,-0.21907820,0.10686269
5.140000,0,RR_2,-0.35690379,-0.21860598,0.10715875
5.160000,0,RR_2,-0.35889199,-0.21813346,0.10747169
5.180000,0,RR_2,-0.36101839,-0.21798038,0.10752404
5.200000,0,RR_2,-0.36309764,-0.21817134,0.10729524
5.220000,0,RR_2,-0.36538449,-0.21845786,0.10698277
5.240000,0,RR_2,-0.36767694,-0.21887571,0.10656304
5.260000,0,RR_2,-0.37017271,-0.21926491,0.10616452
5.280000,0,RR_2,-0.37264678,-0.21971847,0.10571611
5.300000,0,RR_2,-0.37531003,-0.22010012,0.10532680
5.320000,0,RR_2,-0.37789559,-0.22053817,0.10489599
5.340000,0,RR_2,-0.38067356,-0.22087304,0.10455120
5.360000,0,RR_2,-0.38327935,-0.22128546,0.10414925
5.380000,0,RR_2,-0.38608056,-0.22155197,0.10386971
5.400000,0,RR_2,-0.38864046,-0.22192234,0.10351178
5.420000,0,RR_2,-0.39142758,-0.22210956,0.10330708
5.440000,0,RR_2,-0.39392561,-0.22243971,0.10299118
5.460000,0,RR_2,-0.39666498,-0.22255807,0.10285288
5.480000,0,RR_2,-0.39915887,-0.22283156,0.10259172
5.500000,0,RR_2,-0.40190619,-0.22290143,0.10250162
5.520000,0,RR_2,-0.40438187,-0.22318718,0.10223734
5.540000,0,RR_2,-0.40716583,-0.22359243,0.10187455
5.560000,0,RR_2,-0.40990347,-0.22426124,0.10129924
5.580000,0,RR_2,-0.41280755,-0.22484951,0.10079756
5.600000,0,RR_2,-0.41566318,-0.22599912,0.09985041
5.620000,0,RR_2,-0.41864410,-0.22603092,0.09981568
5.640000,0,RR_2,-0.42111656,-0.22687261,0.09913908
5.660000,0,RR_2,-0.42440265,-0.22849125,0.09787132
5.680000,0,RR_2,-0.42750013,-0.22910808,0.09740517
5.700000,0,RR_2,-0.43024254,-0.22993377,0.09679130
5.720000,0,RR_2,-0.43369418,-0.23167774,0.09552058
5.740000,0,RR_2,-0.43667522,-0.23236492,0.09505294
5.760000,0,RR_2,-0.43943179,-0.23308825,0.09457105
5.780000,0,RR_2,-0.44282988,-0.23484994,0.09339058
5.800000,0,RR_2,-0.44596368,-0.23598120,0.09268237
5.820000,0,RR_2,-0.44904220,-0.23725484,0.09190690
5.840000,0,RR_2,-0.45258510,-0.23945065,0.09058714
5.860000,0,RR_2,-0.45565113,-0.24016123,0.09024610
5.880000,0,RR_2,-0.45857278,-0.24084102,0.08993825
5.900000,0,RR_2,-0.46188450,-0.24273413,0.08893520
5.920000,0,RR_2,-0.46524200,-0.24473594,0.08793226
5.940000,0,RR_2,-0.46861795,-0.24647166,0.08714359
5.960000,0,RR_2,-0.47210887,-0.24832697,0.08635349
5.980000,0,RR_2,-0.47544450,-0.24987465,0.08577245
6.000000,0,RR_2,-0.47897428,-0.25178471,0.08507411
6.020000,0,RR_2,-0.48228392,-0.25322375,0.08464780
6.040000,0,RR_2,-0.48562413,-0.25490218,0.08415788
6.060000,0,RR_2,-0.48915645,-0.25697184,0.08356655
6.080000,0,RR_2,-0.49255690,-0.25871146,0.08317318
6.100000,0,RR_2,-0.49604875,-0.26088738,0.08266912
6.120000,0,RR_2,-0.49928162,-0.26280099,0.08230916
6.140000,0,RR_2,-0.50217670,-0.26520523,0.08178143
6.160000,0,RR_2,-0.50484014,-0.26765183,0.08127907
6.180000,0,RR_2,-0.50735056,-0.27023777,0.08077876
6.200000,0,RR_2,-0.50974321,-0.27270481,0.08037016
6.220000,0,RR_2,-0.51212400,-0.27532074,0.07998364
6.240000,0,RR_2,-0.51447833,-0.27778283,0.07970591
6.260000,0,RR_2,-0.51687711,-0.28041455,0.07945957
6.280000,0,RR_2,-0.51927525,-0.28288686,0.07932216
6.300000,0,RR_2,-0.52172774,-0.28554952,0.07922180
6.320000,0,RR_2,-0.52418131,-0.28805652,0.07922566
6.340000,0,RR_2,-0.52668262,-0.29075330,0.07927568
6.360000,0,RR_2,-0.52917957,-0.29329866,0.07942425
6.380000,0,RR_2,-0.53171891,-0.29603210,0.07962881
6.400000,0,RR_2,-0.53425044,-0.29861557,0.07992743
6.420000,0,RR_2,-0.53682196,-0.30138549,0.08029246
6.440000,0,RR_2,-0.53938502,-0.30400467,0.08074828
6.460000,0,RR_2,-0.54198188,-0.30679804,0.08128104
6.480000,0,RR_2,-0.54399782,-0.30993614,0.08172059
6.500000,0,RR_2,-0.54525971,-0.31328908,0.08202410
6.520000,0,RR_2,-0.54610699,-0.31650773,0.08228676
6.540000,0,RR_2,-0.54679906,-0.31965101,0.08257379
6.560000,0,RR_2,-0.54737949,-0.32265833,0.08288881
6.580000,0,RR_2,-0.54784948,-0.32565713,0.08323188
6.600000,0,RR_2,-0.54817826,-0.32857600,0.08358467
6.620000,0,RR_2,-0.54836315,-0.33150810,0.08395087
6.640000,0,RR_2,-0.54838532,-0.33437380,0.08431316
6.660000,0,RR_2,-0.54824871,-0.33725560,0.08468031
6.680000,0,RR_2,-0.54793984,-0.34007224,0.08503374
6.700000,0,RR_2,-0.54746294,-0.34290111,0.08538502
